House_ID,Area_sqft,Number_of_Rooms,Family_Members,Adults,Children,Senior_Citizens,Work_From_Home,AC_Usage_Hours,Fan_Usage_Hours,Refrigerator_Hours,TV_Hours,Laptop_Hours,Lighting_Hours_Per_Room,Washing_Machine_Usage,Water_Motor_Hours,Microwave_Usage_Hours,Geyser_Usage_Hours,EV_Charging,Solar_Panel,Battery_Backup,Outdoor_Temperature,Humidity,Month,Is_Weekend,Is_Holiday,Peak_Hour_Usage,Electricity_Rate,Daily_Electricity_Consumption_kWh,House_Type_Independent House,House_Type_Villa,Season_Spring,Season_Summer,Season_Winter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday
H00011,0.13052265416965173,-0.35390717531076316,1.4087937084412039,1.2276354772532,1.225276056415651,-0.5673421061695623,-0.6726312697026839,1.7018132258259249,-0.019743043888648375,0.0,-0.39387093235774273,-0.6197298306176048,0.18985931900981343,0.6867826044990739,0.8922425558933998,1.2577458396344314,-0.15076059441679376,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,1.473706137602653,0.5603026628569864,-0.446998025613694,-0.615109544630259,3.3459112288313198,-0.8037975708966929,1.6591921304073656,18.17,-0.7321873464434212,-0.3192622349349314,-0.4485545688109766,1.741338009840746,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,2.4784787961282104,-0.4143020188930011
H00012,0.02787308951514161,-0.35390717531076316,-0.18712099950691735,0.01873791225743445,-0.008016400973026342,-0.5673421061695623,-0.6726312697026839,2.2561672663712726,1.2455041857164322,0.0,-0.1807317043856452,-0.4188383561343015,0.9463057223466415,0.6867826044990739,0.495242581080294,-1.1093619942745374,-0.30858967703364204,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,1.4066420156009773,0.8221759468298087,-0.1556992145262428,-0.615109544630259,-0.29887224484114183,-0.8037975708966929,0.5157521325136994,21.22,-0.7321873464434212,-0.3192622349349314,-0.4485545688109766,1.741338009840746,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00013,-0.8735767237235562,-0.9841960004412407,-0.985078353480978,-1.1901596527383311,-0.008016400973026342,-0.5673421061695623,1.4866986490860283,-0.7654526447702701,0.43590869153183054,0.0,1.891455234231968,1.063294300053624,0.009475945906415513,0.6867826044990739,-0.8545573332842662,-0.5683087750953445,0.18744458261930966,3.016788043766102,-0.41843533742965683,-0.5093582666735815,-0.30349309544174935,-0.6358212558296895,1.009496029823562,1.625726683530976,-0.29887224484114183,1.2440943294770468,0.6251246540513539,15.52,-0.7321873464434212,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,2.5812468400062296,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00014,1.319391248440978,0.9066704749501918,-0.18712099950691735,1.2276354772532,-1.2413088583617038,-0.5673421061695623,-0.6726312697026839,0.8819938700898475,0.35047399114049105,0.0,0.7724742873784565,0.1972288322811615,-1.6430685044601947,-1.456064835435634,-0.4774073572118156,1.122482534839633,0.2325386062241235,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,1.3284005399323555,0.9283407916836556,-0.7382968367011452,-0.615109544630259,-0.29887224484114183,-0.8037975708966929,-0.6774026478970833,14.71,1.365770666288445,-0.3192622349349314,-0.4485545688109766,1.741338009840746,-0.5704218150202771,2.499275257268435,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00015,-0.7858580048369749,-0.9841960004412407,0.6108363544671433,0.01873791225743445,1.225276056415651,-0.5673421061695623,-0.6726312697026839,-0.7225097261364756,0.46438692499561063,0.0,-1.4062822652252052,-0.21794688165099824,0.1782216820354004,0.6867826044990739,1.2693925319658508,-0.9740986894797392,-1.1653761255251043,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,0.30008400257333084,0.07194437652929035,0.7181972187361109,-0.615109544630259,-0.29887224484114183,-0.8037975708966929,-0.32939917027727156,7.1,-0.7321873464434212,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,2.4784787961282104,-0.4143020188930011
H00016,0.9274565470328484,0.9066704749501918,-0.18712099950691735,-1.1901596527383311,1.225276056415651,-0.5673421061695623,-0.6726312697026839,0.37839055156625706,-0.44691654584534796,0.0,0.5474939911856871,-0.2581251765476592,-0.310559070889935,0.6867826044990739,-0.13995737862067567,-0.23015051310834883,-0.24094864162642143,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,-0.13583279043756047,-0.8764615708317431,0.7181972187361109,1.625726683530976,-0.29887224484114183,1.2440943294770468,-0.680716966731557,12.56,1.365770666288445,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,2.438123139721299,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00017,0.055868425330008,0.2763816498197143,-0.985078353480978,-1.1901596527383311,-0.008016400973026342,-0.5673421061695623,-0.6726312697026839,-0.5156029363554656,0.08603325183396279,0.0,-0.1096852950616132,-0.1286617818806416,0.7891976231920697,-1.456064835435634,1.1304425407812637,-0.5006771226979453,-1.1653761255251043,3.016788043766102,-0.41843533742965683,1.9632546783438047,-0.35937986377647896,-2.008886582606111,1.009496029823562,-0.615109544630259,-0.29887224484114183,-0.8037975708966929,1.3642177541391443,14.55,1.365770666288445,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,-0.41015155621479793,2.443080251441319,-0.4034732923929646,-0.4143020188930011
H00018,-0.8941066366544583,-0.9841960004412407,-0.18712099950691735,-1.1901596527383311,-0.008016400973026342,1.7626049417547178,-0.6726312697026839,0.2612735007468173,-0.06042623455119138,0.0,-1.20498410547378,-0.9679417197219968,0.21313459295863893,-1.456064835435634,0.45554258359898336,-2.056205127838125,-0.7369829012793732,-0.33147837550815107,-0.41843533742965683,1.9632546783438047,0.9483705152561942,-0.6570542248004593,-0.446998025613694,-0.615109544630259,-0.29887224484114183,-0.8037975708966929,0.4295798428173646,10.91,-0.7321873464434212,-0.3192622349349314,-0.4485545688109766,1.741338009840746,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00019,-0.4480476193375871,-0.35390717531076316,-0.18712099950691735,0.01873791225743445,-0.008016400973026342,-0.5673421061695623,-0.6726312697026839,-0.3321195567383435,0.11857980436399705,0.0,-1.9213687328244404,0.13026500745339364,0.4866190618573384,0.6867826044990739,0.4158425861176727,0.5814293156604404,-1.1653761255251043,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,0.07653692923441234,0.9424961043308354,-1.3208944588760476,-0.615109544630259,-0.29887224484114183,-0.8037975708966929,1.2183877254222715,10.21,-0.7321873464434212,-0.3192622349349314,2.22938315543366,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,-0.41015155621479793,2.443080251441319,-0.4034732923929646,-0.4143020188930011
H00020,-1.0807422087535676,-0.9841960004412407,0.6108363544671433,-1.1901596527383311,1.225276056415651,1.7626049417547178,-0.6726312697026839,-0.9840711396332241,-0.41843831238156787,0.0,-0.3287450571440461,-1.93668505223037,0.2538663223690832,0.6867826044990739,-0.001007387436088465,-0.7035720798901427,-0.2860426652312351,-0.33147837550815107,2.3898555178029395,-0.5093582666735815,-0.2028969124392358,-0.5721223489173815,-1.3208944588760476,-0.615109544630259,-0.29887224484114183,1.2440943294770468,0.8637556101335111,4.24,-0.7321873464434212,-0.3192622349349314,2.22938315543366,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00021,-0.7727935147900372,-0.35390717531076316,-0.985078353480978,0.01873791225743445,-1.2413088583617038,-0.5673421061695623,-0.6726312697026839,0.7570690158824451,-0.6869473707543503,0.0,-0.9800038092810106,-0.4277668661113372,-0.9215350120466043,-1.456064835435634,1.1304425407812637,0.17563940127604583,-0.42132473604567655,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,0.5236310759122493,0.5249143812390373,-1.0295956477885964,1.625726683530976,-0.29887224484114183,-0.8037975708966929,-0.8530615461242255,12.89,-0.7321873464434212,-0.3192622349349314,2.22938315543366,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,2.438123139721299,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00022,0.6736321689780598,0.9066704749501918,-0.18712099950691735,-1.1901596527383311,1.225276056415651,-0.5673421061695623,-0.6726312697026839,1.412924500471307,0.7491692596334105,0.0,-0.7313413766468968,-2.0438271719547982,0.6204518870630853,-1.456064835435634,0.09824260626718812,-0.027255555916151693,-0.08311955900957312,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,1.4066420156009773,-1.718702673338929,-0.7382968367011452,-0.615109544630259,-0.29887224484114183,1.2440943294770468,-1.7180987619220425,19.43,1.365770666288445,-0.3192622349349314,-0.4485545688109766,1.741338009840746,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,2.4784787961282104,-0.4143020188930011
H00023,-0.43125041784866724,-0.35390717531076316,-0.985078353480978,0.01873791225743445,-1.2413088583617038,-0.5673421061695623,1.4866986490860283,-0.9840711396332241,0.2609709716828967,0.0,-0.5418842851161436,1.3802564042383914,-1.4801415868184162,0.6867826044990739,-0.7553073395809898,2.4751155827876157,-0.5115127832553042,3.016788043766102,-0.41843533742965683,1.9632546783438047,-1.1865040351304772,-0.8906168834789224,1.3007948409110133,-0.615109544630259,-0.29887224484114183,-0.8037975708966929,-1.0088345313445228,13.94,-0.7321873464434212,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,1.753088633127491,-0.40011599246292817,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,2.413698110069464
H00024,-0.6365495471576874,-0.35390717531076316,0.6108363544671433,-1.1901596527383311,1.225276056415651,1.7626049417547178,-0.6726312697026839,-0.2071947025309412,0.5905048160494935,0.0,0.843520696702489,0.14365777241894728,1.8889543172740748,0.6867826044990739,-0.43770735973050495,0.7166926204552384,1.4951712671589097,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,0.2889066489063848,-1.3506645445122594,-1.0295956477885964,-0.615109544630259,-0.29887224484114183,-0.8037975708966929,0.7013539872442651,11.27,-0.7321873464434212,-0.3192622349349314,2.22938315543366,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00025,-1.5249348703494476,-0.9841960004412407,1.4087937084412039,1.2276354772532,1.225276056415651,-0.5673421061695623,-0.6726312697026839,-0.9840711396332241,0.23249273821911695,0.0,-0.766864581308913,-0.25366092155914105,0.34114859967717903,0.6867826044990739,-0.378157363508539,0.7843242728526376,0.6609318304698547,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,-0.44879869311204645,-0.4659575040635345,0.13559959656120843,-0.615109544630259,-0.29887224484114183,1.2440943294770468,-0.42220009764255384,8.37,-0.7321873464434212,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,2.413698110069464
H00026,-0.29314009449532635,-0.35390717531076316,-0.18712099950691735,0.01873791225743445,-0.008016400973026342,-0.5673421061695623,-0.6726312697026839,0.37448664987227565,-0.8049286236757245,0.0,-0.10376476095127678,-0.3786600612376409,-0.6014999952502537,-1.456064835435634,1.2495425332251955,-0.3654138179031472,-0.9173589956986283,-0.33147837550815107,-0.41843533742965683,1.9632546783438047,0.09889163656830412,0.24888578461903532,0.13559959656120843,1.625726683530976,-0.29887224484114183,-0.8037975708966929,-1.2076936614129858,10.82,-0.7321873464434212,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,2.438123139721299,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00027,0.06333384821397238,0.2763816498197143,-0.18712099950691735,-1.1901596527383311,1.225276056415651,-0.5673421061695623,-0.6726312697026839,-0.9840711396332241,-1.7813251995767512,0.0,0.3343547632135896,-1.2715110589412106,-0.2058203381202204,-1.456064835435634,-2.422707233796035,-0.09488720831355087,0.8864019484939236,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,-1.4882925841380175,1.3742331400698127,1.3007948409110133,1.625726683530976,-0.29887224484114183,1.2440943294770468,0.7112969437476887,6.72,1.365770666288445,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,1.753088633127491,-0.40011599246292817,2.5812468400062296,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00028,-1.0826085644745587,-1.6144848255717181,-0.985078353480978,-1.1901596527383311,-0.008016400973026342,-0.5673421061695623,-0.6726312697026839,1.6744859139680555,-1.6063874797278173,0.0,-1.2760305147978124,-1.4545455134704424,-1.5266921347160671,-1.456064835435634,0.15779260248915405,-1.447520256261533,-1.1653761255251043,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,0.9260158079223029,-1.1524901674517452,-1.0295956477885964,1.625726683530976,-0.29887224484114183,1.2440943294770468,0.5024948571758021,13.6,-0.7321873464434212,-0.3192622349349314,2.22938315543366,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,2.5812468400062296,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00029,-0.9333001067952712,-0.9841960004412407,-0.18712099950691735,1.2276354772532,-1.2413088583617038,-0.5673421061695623,1.4866986490860283,-0.6249121837869426,0.08603325183396279,0.0,0.7428716168267764,1.4963270339398553,0.32951096270276653,-1.456064835435634,0.2967425936737413,0.8519559252500368,-0.015478523602352358,-0.33147837550815107,-0.41843533742965683,1.9632546783438047,0.020650160899682718,-1.7753239239276473,-1.0295956477885964,1.625726683530976,-0.29887224484114183,-0.8037975708966929,0.2804354952660171,9.13,-0.7321873464434212,-0.3192622349349314,2.22938315543366,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,2.5812468400062296,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00030,-0.9202356167483335,-0.35390717531076316,-0.18712099950691735,0.01873791225743445,-1.2413088583617038,1.7626049417547178,-0.6726312697026839,-0.3828702787601006,1.501808286890452,0.0,-0.1452084997236292,-1.320617863814907,-0.9913608338930807,0.6867826044990739,-0.25905737106460713,1.122482534839633,0.5481967714578201,-0.33147837550815107,-0.41843533742965683,1.9632546783438047,0.4118575392427901,0.11441031447082874,0.13559959656120843,-0.615109544630259,-0.29887224484114183,-0.8037975708966929,-0.7370603869176223,10.2,-0.7321873464434212,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,-0.5704218150202771,2.499275257268435,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00031,-0.8791757908865295,-0.9841960004412407,0.6108363544671433,0.01873791225743445,1.225276056415651,-0.5673421061695623,-0.6726312697026839,-0.265753227940661,-0.07263119174995396,0.0,-2.051620483251833,-0.6420511055601938,0.5157131542933707,0.6867826044990739,-0.6560573458777132,-1.447520256261533,-1.1653761255251043,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,-0.3705572174434247,-0.14746296950199353,0.7181972187361109,-0.615109544630259,-0.29887224484114183,-0.8037975708966929,-1.327009139454064,8.27,-0.7321873464434212,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00032,0.7893462236795075,0.2763816498197143,-0.18712099950691735,-1.1901596527383311,-0.008016400973026342,1.7626049417547178,-0.6726312697026839,0.007519890638031504,-1.1141208727110496,0.0,-1.2523483783564682,1.0231160051569632,0.7833788047048633,0.6867826044990739,-0.636207347137058,0.6490609680578396,0.4129147006433786,-0.33147837550815107,-0.41843533742965683,1.9632546783438047,-0.5829269371153974,-1.3860528261302083,0.7181972187361109,-0.615109544630259,-0.29887224484114183,1.2440943294770468,0.7046683060787401,12.88,1.365770666288445,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,2.4784787961282104,-0.4143020188930011
H00033,0.4552685496221019,0.2763816498197143,-0.18712099950691735,0.01873791225743445,-1.2413088583617038,1.7626049417547178,-0.6726312697026839,1.3777893852254752,-0.6503324991580619,0.0,0.2633083538895576,-1.0661553294693895,0.4575249694213061,-1.456064835435634,1.3090925294471611,-0.3654138179031472,0.7285728658770753,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,0.08771428290135803,-1.3081986065707205,1.009496029823562,1.625726683530976,3.3459112288313198,-0.8037975708966929,-2.679251223919618,18.51,1.365770666288445,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,2.438123139721299,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00034,-0.688807507345438,-0.9841960004412407,-0.18712099950691735,1.2276354772532,-1.2413088583617038,-0.5673421061695623,-0.6726312697026839,-0.3321195567383435,-0.35741352638775353,0.0,0.2869904903309018,-0.9768702296990325,-0.5200365364293646,0.6867826044990739,-2.422707233796035,-0.5006771226979453,0.818760913086703,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,-0.38173457111037074,0.6452345387400636,-1.3208944588760476,-0.615109544630259,-0.29887224484114183,-0.8037975708966929,-0.04436775051247378,8.7,-0.7321873464434212,-0.3192622349349314,2.22938315543366,-0.5742710457985439,-0.5704218150202771,2.499275257268435,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00035,-1.39242361415908,-0.9841960004412407,-1.7830357074550387,-1.1901596527383311,-1.2413088583617038,-0.5673421061695623,-0.6726312697026839,-0.5663536583772227,0.8793554697535468,0.0,1.0329777882332423,-1.7804361276322453,-0.8517091902001277,-1.456064835435634,-0.6560573458777132,-0.5683087750953445,-1.0526410665130699,-0.33147837550815107,2.3898555178029395,1.9632546783438047,0.06535957556746626,2.4712698702262315,0.13559959656120843,1.625726683530976,3.3459112288313198,1.2440943294770468,1.2018161312498994,5.19,-0.7321873464434212,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,-0.5704218150202771,-0.40011599246292817,-0.3874096752395779,2.438123139721299,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
H00036,-0.01691944778864462,0.2763816498197143,0.6108363544671433,1.2276354772532,-0.008016400973026342,-0.5673421061695623,1.4866986490860283,-0.9840711396332241,-0.845611814338267,0.0,0.002804853034771734,1.2284717346287843,0.7833788047048633,0.6867826044990739,-0.2392073723239518,-0.9740986894797392,-1.1653761255251043,-0.33147837550815107,-0.41843533742965683,-0.5093582666735815,-0.2028969124392358,1.218524700950838,0.7181972187361109,-0.615109544630259,-0.29887224484114183,-0.8037975708966929,0.5654669150308149,7.14,1.365770666288445,-0.3192622349349314,-0.4485545688109766,-0.5742710457985439,-0.5704218150202771,2.499275257268435,-0.3874096752395779,-0.41015155621479793,-0.4093193416016687,-0.4034732923929646,-0.4143020188930011
